序號,答案
20240620151003,189.23
20240620152003,186.47
20240620153003,183.56
20240620154003,176.46
20240620155003,107.29
20240620160003,58.89
20240620161003,65.89
20240620162003,55.14
20240620163003,32.96
20240620164003,20.04
20240620165003,15.28
20240420090004,1324.0
20240420091004,1232.94
20240420092004,1389.89
20240420093004,1139.12
20240420094004,930.72
20240420095004,948.99
20240420100004,1462.48
20240420101004,1386.76
20240420102004,1275.1
20240420103004,1320.4
20240420104004,1363.66
20240420105004,1266.04
20240420110004,1216.21
20240420111004,1367.23
20240420112004,1221.87
20240420113004,632.72
20240420114004,916.89
20240420115004,1129.42
20240420120004,1198.21
20240420121004,1208.22
20240420122004,1226.06
20240420123004,1501.02
20240420124004,1228.41
20240420125004,1118.88
20240420130004,649.67
20240420131004,520.95
20240420132004,560.73
20240420133004,685.8
20240420134004,528.26
20240420135004,480.94
20240420140004,237.79
20240420141004,181.91
20240420142004,187.93
20240420143004,259.71
20240420144004,302.64
20240420145004,190.22
20240420150004,152.4
20240420151004,176.31
20240420152004,165.27
20240420153004,142.01
20240420154004,182.85
20240420155004,142.0
20240420160004,118.74
20240420161004,88.07
20240420162004,49.54
20240420163004,28.22
20240420164004,27.49
20240420165004,18.91
20240422090004,1334.58
20240422091004,1366.76
20240422092004,1394.4
20240422093004,1350.03
20240422094004,1456.8
20240422095004,1383.19
20240422100004,1307.81
20240422101004,1092.52
20240422102004,1192.5
20240422103004,1236.24
20240422104004,1025.64
20240422105004,1091.6
20240422110004,1368.67
20240422111004,1295.38
20240422112004,1317.89
20240422113004,1367.24
20240422114004,1304.31
20240422115004,1278.04
20240422120004,640.16
20240422121004,482.57
20240422122004,778.57
20240422123004,907.28
20240422124004,600.17
20240422125004,497.43
20240422130004,484.18
20240422131004,524.86
20240422132004,510.97
20240422133004,337.92
20240422134004,384.89
20240422135004,450.88
20240422140004,333.36
20240422141004,281.13
20240422142004,321.56
20240422143004,263.86
20240422144004,155.62
20240422145004,22.92
20240422150004,7.29
20240422151004,75.38
20240422152004,8.16
20240422153004,22.01
20240422154004,29.69
20240422155004,54.72
20240422160004,59.41
20240422161004,28.0
20240422162004,34.88
20240422163004,23.31
20240422164004,29.51
20240422165004,17.56
20240513090004,4.34
20240513091004,14.91
20240513092004,21.44
20240513093004,0.0
20240513094004,32.27
20240513095004,50.75
20240513100004,32.0
20240513101004,37.52
20240513102004,41.16
20240513103004,41.37
20240513104004,75.56
20240513105004,108.19
20240513110004,224.78
20240513111004,236.38
20240513112004,253.15
20240513113004,225.9
20240513114004,231.42
20240513115004,210.15
20240513120004,170.45
20240513121004,99.65
20240513122004,97.86
20240513123004,57.97
20240513124004,48.61
20240513125004,69.27
20240513130004,41.89
20240513131004,24.13
20240513132004,36.34
20240513133004,0.29
20240513134004,43.77
20240513135004,58.12
20240513140004,19.17
20240513141004,19.81
20240513142004,25.96
20240513143004,24.72
20240513144004,18.4
20240513145004,21.97
20240513150004,0.0
20240513151004,3.11
20240513152004,0.0
20240513153004,0.0
20240513154004,0.0
20240513155004,0.0
20240513160004,9.03
20240513161004,15.31
20240513162004,0.0
20240513163004,9.59
20240513164004,4.24
20240513165004,9.57
20240515090004,1184.59
20240515091004,1262.66
20240515092004,1261.84
20240515093004,1370.21
20240515094004,1306.73
20240515095004,1200.32
20240515100004,1652.86
20240515101004,1433.17
20240515102004,1452.03
20240515103004,1405.31
20240515104004,1488.86
20240515105004,1467.25
20240515110004,1776.89
20240515111004,1647.95
20240515112004,1608.21
20240515113004,1355.34
20240515114004,1380.5
20240515115004,1288.87
20240515120004,1363.17
20240515121004,1357.97
20240515122004,1318.44
20240515123004,1367.39
20240515124004,1256.83
20240515125004,1245.19
20240515130004,1553.2
20240515131004,1577.91
20240515132004,1440.5
20240515133004,937.93
20240515134004,709.02
20240515135004,916.87
20240515140004,405.07
20240515141004,217.68
20240515142004,226.51
20240515143004,167.22
20240515144004,132.93
20240515145004,97.69
20240515150004,86.72
20240515151004,89.89
20240515152004,102.52
20240515153004,70.75
20240515154004,55.2
20240515155004,47.12
20240515160004,50.24
20240515161004,44.14
20240515162004,29.96
20240515163004,28.1
20240515164004,16.03
20240515165004,17.1
20240629090004,1019.5
20240629091004,1123.84
20240629092004,1231.3
20240629093004,1237.68
20240629094004,1256.89
20240629095004,1372.51
20240629100004,1453.18
20240629101004,1473.55
20240629102004,1431.54
20240629103004,1380.87
20240629104004,1416.73
20240629105004,1361.28
20240629110004,996.36
20240629111004,1067.78
20240629112004,969.58
20240629113004,1193.66
20240629114004,1381.35
20240629115004,1433.3
20240629120004,1496.04
20240629121004,1425.84
20240629122004,1380.5
20240629123004,1164.87
20240629124004,1103.72
20240629125004,1135.66
20240629130004,757.48
20240629131004,703.5
20240629132004,854.54
20240629133004,560.85
20240629134004,512.97
20240629135004,394.26
20240629140004,413.07
20240629141004,278.03
20240629142004,171.96
20240629143004,94.02
20240629144004,58.74
20240629145004,28.78
20240629150004,28.2
20240629151004,8.95
20240629152004,10.02
20240629153004,3.13
20240629154004,1.59
20240629155004,0.85
20240629160004,0.0
20240629161004,0.0
20240629162004,0.0
20240629163004,0.0
20240629164004,0.0
20240629165004,0.0
20240704090004,1068.54
20240704091004,1309.17
20240704092004,1464.53
20240704093004,1442.35
20240704094004,1518.44
20240704095004,1526.97
20240704100004,1531.57
20240704101004,1492.07
20240704102004,1521.42
20240704103004,1409.6
20240704104004,1554.78
20240704105004,1502.12
20240704110004,1520.39
20240704111004,1561.98
20240704112004,1464.29
20240704113004,1605.05
20240704114004,1551.8
20240704115004,1568.19
20240704120004,1505.76
20240704121004,1487.43
20240704122004,1535.68
20240704123004,1514.22
20240704124004,1373.25
20240704125004,1345.83
20240704130004,1374.04
20240704131004,1275.4
20240704132004,1206.79
20240704133004,1126.07
20240704134004,1123.23
20240704135004,1046.22
20240704140004,923.76
20240704141004,928.12
20240704142004,998.62
20240704143004,895.58
20240704144004,695.27
20240704145004,646.84
20240704150004,523.57
20240704151004,574.83
20240704152004,568.63
20240704153004,503.13
20240704154004,501.62
20240704155004,274.86
20240704160004,216.77
20240704161004,116.16
20240704162004,81.95
20240704163004,45.65
20240704164004,61.97
20240704165004,14.71
20240509090005,195.88
20240509091005,206.76
20240509092005,250.53
20240509093005,281.8
20240509094005,399.51
20240509095005,504.94
20240509100005,637.15
20240509101005,638.29
20240509102005,614.14
20240509103005,472.21
20240509104005,424.05
20240509105005,504.89
20240509110005,1017.13
20240509111005,1284.81
20240509112005,727.56
20240509113005,750.69
20240509114005,633.3
20240509115005,478.86
20240509120005,481.25
20240509121005,529.39
20240509122005,391.67
20240509123005,345.1
20240509124005,390.95
20240509125005,478.4
20240509130005,483.54
20240509131005,471.16
20240509132005,318.19
20240509133005,259.71
20240509134005,159.71
20240509135005,132.28
20240509140005,123.76
20240509141005,146.91
20240509142005,113.07
20240509143005,103.4
20240509144005,72.06
20240509145005,68.71
20240509150005,53.57
20240509151005,38.9
20240509152005,33.04
20240509153005,30.6
20240509154005,33.28
20240509155005,39.64
20240509160005,35.4
20240509161005,23.84
20240509162005,16.74
20240509163005,10.08
20240509164005,8.97
20240509165005,11.15
20240514090005,177.49
20240514091005,187.44
20240514092005,219.25
20240514093005,242.98
20240514094005,270.89
20240514095005,359.4
20240514100005,453.55
20240514101005,387.97
20240514102005,358.86
20240514103005,412.85
20240514104005,412.44
20240514105005,434.25
20240514110005,692.55
20240514111005,733.45
20240514112005,690.15
20240514113005,665.11
20240514114005,587.27
20240514115005,631.75
20240514120005,826.24
20240514121005,776.32
20240514122005,692.49
20240514123005,500.6
20240514124005,423.48
20240514125005,466.05
20240514130005,542.11
20240514131005,324.71
20240514132005,247.91
20240514133005,287.63
20240514134005,235.99
20240514135005,243.3
20240514140005,197.0
20240514141005,172.79
20240514142005,153.57
20240514143005,147.78
20240514144005,149.64
20240514145005,135.54
20240514150005,119.56
20240514151005,94.49
20240514152005,111.83
20240514153005,103.84
20240514154005,103.04
20240514155005,100.9
20240514160005,71.45
20240514161005,49.58
20240514162005,36.5
20240514163005,31.14
20240514164005,25.07
20240514165005,22.51
20240615090005,349.86
20240615091005,487.68
20240615092005,480.57
20240615093005,627.9
20240615094005,714.34
20240615095005,582.95
20240615100005,986.32
20240615101005,820.43
20240615102005,928.2
20240615103005,852.43
20240615104005,896.55
20240615105005,949.96
20240615110005,1248.4
20240615111005,1281.71
20240615112005,1179.85
20240615113005,1332.35
20240615114005,1426.02
20240615115005,1509.39
20240615120005,1333.98
20240615121005,1338.16
20240615122005,1345.62
20240615123005,1333.74
20240615124005,1358.36
20240615125005,1280.16
20240615130005,1244.15
20240615131005,1194.22
20240615132005,1236.69
20240615133005,1197.48
20240615134005,1181.77
20240615135005,1149.88
20240615140005,820.03
20240615141005,828.47
20240615142005,1011.72
20240615143005,902.03
20240615144005,956.08
20240615145005,935.67
20240615150005,785.37
20240615151005,848.39
20240615152005,952.33
20240615153005,711.03
20240615154005,901.35
20240615155005,918.39
20240615160005,486.73
20240615161005,307.18
20240615162005,245.2
20240615163005,120.12
20240615164005,80.54
20240615165005,33.03
20240620090005,380.97
20240620091005,605.11
20240620092005,726.32
20240620093005,760.6
20240620094005,1044.22
20240620095005,1098.51
20240620100005,1070.98
20240620101005,881.39
20240620102005,668.6
20240620103005,485.72
20240620104005,339.32
20240620105005,496.71
20240620110005,1388.41
20240620111005,1630.95
20240620112005,1508.11
20240620113005,1614.01
20240620114005,1596.67
20240620115005,1568.8
20240620120005,1616.72
20240620121005,1749.41
20240620122005,1690.58
20240620123005,1744.69
20240620124005,1470.28
20240620125005,1711.86
20240620130005,1736.25
20240620131005,1479.28
20240620132005,1314.95
20240620133005,1164.91
20240620134005,1076.48
20240620135005,1247.44
20240620140005,1118.32
20240620141005,913.3
20240620142005,966.19
20240620143005,901.53
20240620144005,937.78
20240620145005,833.38
20240620150005,419.36
20240620151005,245.49
20240620152005,309.46
20240620153005,254.74
20240620154005,218.62
20240620155005,205.79
20240620160005,222.14
20240620161005,184.99
20240620162005,160.51
20240620163005,121.24
20240620164005,71.46
20240620165005,36.11
20240706090005,389.34
20240706091005,832.23
20240706092005,862.87
20240706093005,933.18
20240706094005,986.18
20240706095005,1075.7
20240706100005,1233.83
20240706101005,1272.5
20240706102005,1322.57
20240706103005,1388.17
20240706104005,1495.0
20240706105005,1271.07
20240706110005,1494.41
20240706111005,1224.46
20240706112005,1374.31
20240706113005,1600.45
20240706114005,1529.84
20240706115005,1724.87
20240706120005,1802.88
20240706121005,1657.8
20240706122005,1693.17
20240706123005,1714.73
20240706124005,1735.69
20240706125005,1780.52
20240706130005,1763.48
20240706131005,1779.75
20240706132005,1699.66
20240706133005,1701.65
20240706134005,1744.63
20240706135005,1684.15
20240706140005,1756.77
20240706141005,1563.37
20240706142005,1703.16
20240706143005,1547.8
20240706144005,1631.98
20240706145005,1313.26
20240706150005,944.02
20240706151005,1049.24
20240706152005,1014.85
20240706153005,1039.36
20240706154005,526.09
20240706155005,700.41
20240706160005,449.55
20240706161005,368.1
20240706162005,291.15
20240706163005,243.22
20240706164005,80.12
20240706165005,47.89
20240708090005,473.83
20240708091005,736.81
20240708092005,831.71
20240708093005,877.21
20240708094005,960.72
20240708095005,982.27
20240708100005,1180.83
20240708101005,1132.73
20240708102005,1130.74
20240708103005,1162.65
20240708104005,1331.61
20240708105005,1506.81
20240708110005,1420.36
20240708111005,1541.89
20240708112005,1715.12
20240708113005,1781.33
20240708114005,1856.0
20240708115005,1874.88
20240708120005,1836.96
20240708121005,1845.83
20240708122005,1855.31
20240708123005,1876.81
20240708124005,1828.23
20240708125005,1878.46
20240708130005,1806.27
20240708131005,1809.61
20240708132005,1772.76
20240708133005,1769.35
20240708134005,1700.19
20240708135005,1659.35
20240708140005,1355.64
20240708141005,1254.33
20240708142005,1167.31
20240708143005,1043.63
20240708144005,1015.49
20240708145005,967.15
20240708150005,1163.12
20240708151005,1037.28
20240708152005,552.64
20240708153005,299.45
20240708154005,241.74
20240708155005,315.86
20240708160005,278.17
20240708161005,286.3
20240708162005,279.69
20240708163005,142.94
20240708164005,64.24
20240708165005,48.3
20240520090006,596.67
20240520091006,494.49
20240520092006,421.31
20240520093006,402.54
20240520094006,378.04
20240520095006,342.41
20240520100006,236.92
20240520101006,246.99
20240520102006,270.75
20240520103006,263.17
20240520104006,341.65
20240520105006,389.76
20240520110006,407.19
20240520111006,422.59
20240520112006,399.5
20240520113006,318.84
20240520114006,334.08
20240520115006,299.69
20240520120006,315.63
20240520121006,293.21
20240520122006,255.72
20240520123006,242.11
20240520124006,293.64
20240520125006,307.19
20240520130006,232.73
20240520131006,191.67
20240520132006,137.92
20240520133006,142.1
20240520134006,149.7
20240520135006,126.94
20240520140006,129.77
20240520141006,145.2
20240520142006,165.98
20240520143006,155.97
20240520144006,175.69
20240520145006,165.47
20240520150006,179.39
20240520151006,121.9
20240520152006,91.97
20240520153006,102.11
20240520154006,154.14
20240520155006,88.63
20240520160006,121.75
20240520161006,123.99
20240520162006,85.99
20240520163006,76.61
20240520164006,56.46
20240520165006,38.1
20240527090006,446.16
20240527091006,612.03
20240527092006,815.45
20240527093006,970.91
20240527094006,592.77
20240527095006,371.62
20240527100006,439.77
20240527101006,354.7
20240527102006,407.79
20240527103006,404.58
20240527104006,433.17
20240527105006,288.89
20240527110006,400.67
20240527111006,521.3
20240527112006,515.8
20240527113006,435.31
20240527114006,369.35
20240527115006,518.63
20240527120006,637.56
20240527121006,765.91
20240527122006,1022.52
20240527123006,937.11
20240527124006,482.39
20240527125006,460.55
20240527130006,676.08
20240527131006,833.87
20240527132006,791.82
20240527133006,738.6
20240527134006,598.66
20240527135006,434.38
20240527140006,239.72
20240527141006,222.13
20240527142006,203.32
20240527143006,244.82
20240527144006,266.79
20240527145006,257.73
20240527150006,202.72
20240527151006,245.71
20240527152006,274.89
20240527153006,329.02
20240527154006,224.61
20240527155006,214.92
20240527160006,202.32
20240527161006,105.39
20240527162006,70.82
20240527163006,53.54
20240527164006,23.75
20240527165006,32.07
20240625090006,741.89
20240625091006,890.85
20240625092006,942.26
20240625093006,1158.49
20240625094006,1158.01
20240625095006,1263.67
20240625100006,1339.0
20240625101006,1391.39
20240625102006,1416.34
20240625103006,1300.59
20240625104006,1312.43
20240625105006,1362.09
20240625110006,1367.8
20240625111006,1414.64
