Sunlight(Lux),WSGust,WDGust,GloblRad,Precp,TxSoil0cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm,WindSpeed(m/s)_yes,Pressure(hpa)_yes,Temperature(°C)_yes,Humidity(%)_yes,Sunlight(Lux)_yes,Power(mW)_yes,WSGust_yes,WDGust_yes,GloblRad_yes,Precp_yes,TxSoil0cm_yes,TxSoil10cm_yes,TxSoil20cm_yes,TxSoil50cm_yes,TxSoil100cm_yes,Sunlight(Lux)_last_min,Sunlight(Lux)_last_2min,Time,Minute,Direction_x,Direction_y,Location,Height,Predicted_Power
56708.07888213843,3.4,27.0,1.7,0.0,22.8,20.8,20.1,20.5,21.6,0.35,1009.38,36.57,27.48,61420.06,1026.95,3.2,90.0,2.4,0.0,23.8,20.4,19.5,20.3,21.6,45636.70599157227,67279.48339378925,34.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,894.79
41305.64914204891,3.4,27.0,1.7,0.0,22.8,20.8,20.1,20.5,21.6,0.13,1009.34,36.13,28.51,57574.03,907.31,3.2,90.0,2.4,0.0,23.8,20.4,19.5,20.3,21.6,56708.07888213843,45636.70599157227,35.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,588.86
32835.45172487064,3.2,103.0,1.5,0.0,23.0,21.2,20.4,20.5,21.6,0.55,1009.32,35.85,28.0,52823.45,786.54,3.0,123.0,1.9,0.0,23.9,21.0,19.9,20.3,21.6,41305.64914204891,56708.07888213843,36.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,326.11
27186.3974528283,3.2,103.0,1.5,0.0,23.0,21.2,20.4,20.5,21.6,0.35,1009.34,34.78,29.93,47148.02,669.61,3.0,123.0,1.9,0.0,23.9,21.0,19.9,20.3,21.6,32835.45172487064,41305.64914204891,37.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,241.78
24581.253382181494,3.2,103.0,1.5,0.0,23.0,21.2,20.4,20.5,21.6,0.31,1009.46,34.45,31.25,42861.76,560.26,3.0,123.0,1.9,0.0,23.9,21.0,19.9,20.3,21.6,27186.3974528283,32835.45172487064,38.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,187.5
20737.45742420641,3.2,103.0,1.5,0.0,23.0,21.2,20.4,20.5,21.6,0.45,1009.58,33.58,33.07,39631.39,462.61,3.0,123.0,1.9,0.0,23.9,21.0,19.9,20.3,21.6,24581.253382181494,27186.3974528283,39.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,168.22
19069.28093799854,3.2,103.0,1.5,0.0,23.0,21.2,20.4,20.5,21.6,0.31,1009.68,33.14,35.15,36781.0,371.77,3.0,123.0,1.9,0.0,23.9,21.0,19.9,20.3,21.6,20737.45742420641,24581.253382181494,40.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,111.04
17073.437037308522,3.2,103.0,1.5,0.0,23.0,21.2,20.4,20.5,21.6,0.07,1009.67,32.59,36.29,33319.33,288.39,3.0,123.0,1.9,0.0,23.9,21.0,19.9,20.3,21.6,19069.28093799854,20737.45742420641,41.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,90.26
15340.159331101006,2.5,37.0,0.6,0.0,22.8,21.5,20.7,20.5,21.6,0.08,1009.67,32.31,37.48,29225.5,216.11,2.4,139.0,1.3,0.0,23.2,21.3,20.2,20.3,21.6,17073.437037308522,19069.28093799854,42.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,76.16
13858.31015347164,2.5,37.0,0.6,0.0,22.8,21.5,20.7,20.5,21.6,0.12,1009.75,31.75,37.73,25729.0,163.66,2.4,139.0,1.3,0.0,23.2,21.3,20.2,20.3,21.6,15340.159331101006,17073.437037308522,43.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,67.68
11604.267230764082,2.5,37.0,0.6,0.0,22.8,21.5,20.7,20.5,21.6,0.03,1009.77,31.19,40.53,22916.58,126.33,2.4,139.0,1.3,0.0,23.2,21.3,20.2,20.3,21.6,13858.31015347164,15340.159331101006,44.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,41.99
9012.990897097068,2.5,37.0,0.6,0.0,22.8,21.5,20.7,20.5,21.6,0.13,1009.73,30.58,43.36,10494.08,33.32,2.4,139.0,1.3,0.0,23.2,21.3,20.2,20.3,21.6,11604.267230764082,13858.31015347164,45.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,23.5
7130.00414182377,2.5,37.0,0.6,0.0,22.8,21.5,20.7,20.5,21.6,0.0,1009.79,27.9,50.92,6144.0,8.26,2.4,139.0,1.3,0.0,23.2,21.3,20.2,20.3,21.6,9012.990897097068,11604.267230764082,46.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,10.67
5775.828341467651,2.5,37.0,0.6,0.0,22.8,21.5,20.7,20.5,21.6,0.01,1009.9,26.24,57.1,4007.0,4.18,2.4,139.0,1.3,0.0,23.2,21.3,20.2,20.3,21.6,7130.00414182377,9012.990897097068,47.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,8.99
16337.387627810127,1.5,338.0,0.4,0.0,21.2,21.6,22.0,23.0,23.0,2.22,1017.56,18.0,100.0,18577.5,78.43,3.1,39.0,0.4,0.0,21.5,22.6,23.2,23.7,22.9,16398.25,18111.33,0.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,67.97
16166.996143338718,1.5,338.0,0.4,0.0,21.2,21.6,22.0,23.0,23.0,2.65,1017.59,18.34,100.0,21882.75,112.8,3.1,39.0,0.4,0.0,21.5,22.6,23.2,23.7,22.9,16337.387627810127,16398.25,1.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,64.59
15234.14818895485,1.5,338.0,0.4,0.0,21.2,21.6,22.0,23.0,23.0,1.56,1017.55,18.57,100.0,17989.92,79.12,3.1,39.0,0.4,0.0,21.5,22.6,23.2,23.7,22.9,16166.996143338718,16337.387627810127,2.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,64.74
15408.545335504446,1.5,338.0,0.4,0.0,21.2,21.6,22.0,23.0,23.0,2.43,1017.53,18.52,100.0,15873.0,64.35,3.1,39.0,0.4,0.0,21.5,22.6,23.2,23.7,22.9,15234.14818895485,16166.996143338718,3.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,57.4
15957.800823414487,1.5,338.0,0.4,0.0,21.2,21.6,22.0,23.0,23.0,1.72,1017.52,18.7,100.0,15926.33,61.97,3.1,39.0,0.4,0.0,21.5,22.6,23.2,23.7,22.9,15408.545335504446,15234.14818895485,4.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,61.13
17423.938260957788,1.5,338.0,0.4,0.0,21.2,21.6,22.0,23.0,23.0,2.86,1017.53,18.95,100.0,17341.84,69.59,3.1,39.0,0.4,0.0,21.5,22.6,23.2,23.7,22.9,15957.800823414487,15408.545335504446,5.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,62.97
18365.47362259317,1.9,27.0,0.4,0.0,21.3,21.7,22.0,22.9,23.0,1.95,1017.52,19.11,100.0,17826.75,73.86,3.2,37.0,0.7,0.0,21.7,22.6,23.1,23.7,22.9,17423.938260957788,15957.800823414487,6.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,111.91
19473.37714516712,1.9,27.0,0.4,0.0,21.3,21.7,22.0,22.9,23.0,2.32,1017.5,19.26,100.0,16015.42,60.74,3.2,37.0,0.7,0.0,21.7,22.6,23.1,23.7,22.9,18365.47362259317,17423.938260957788,7.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,120.1
19448.26573813777,1.9,27.0,0.4,0.0,21.3,21.7,22.0,22.9,23.0,2.06,1017.49,19.23,100.0,16033.25,59.57,3.2,37.0,0.7,0.0,21.7,22.6,23.1,23.7,22.9,19473.37714516712,18365.47362259317,8.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,126.55
18798.30707617034,1.9,27.0,0.4,0.0,21.3,21.7,22.0,22.9,23.0,1.59,1017.46,19.41,100.0,18396.58,77.71,3.2,37.0,0.7,0.0,21.7,22.6,23.1,23.7,22.9,19448.26573813777,19473.37714516712,9.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,123.0
18980.01623058797,1.9,27.0,0.4,0.0,21.3,21.7,22.0,22.9,23.0,1.44,1017.35,20.51,100.0,25246.75,142.87,3.2,37.0,0.7,0.0,21.7,22.6,23.1,23.7,22.9,18798.30707617034,19448.26573813777,10.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,100.52
20411.48601181111,1.9,27.0,0.4,0.0,21.3,21.7,22.0,22.9,23.0,1.76,1017.28,21.61,100.0,21828.92,110.97,3.2,37.0,0.7,0.0,21.7,22.6,23.1,23.7,22.9,18980.01623058797,18798.30707617034,11.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,124.75
20113.674713395703,3.0,61.0,0.6,0.0,21.4,21.7,22.0,22.9,23.0,1.47,1017.21,21.36,100.0,22599.25,117.2,3.6,23.0,0.6,0.0,21.7,22.6,23.0,23.7,22.9,20411.48601181111,18980.01623058797,12.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,115.82
20396.249510916612,3.0,61.0,0.6,0.0,21.4,21.7,22.0,22.9,23.0,0.81,1017.22,21.92,100.0,24830.83,140.29,3.6,23.0,0.6,0.0,21.7,22.6,23.0,23.7,22.9,20113.674713395703,20411.48601181111,13.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,111.54
21535.888706484373,3.0,61.0,0.6,0.0,21.4,21.7,22.0,22.9,23.0,0.65,1017.16,22.91,100.0,25444.42,151.09,3.6,23.0,0.6,0.0,21.7,22.6,23.0,23.7,22.9,20396.249510916612,20113.674713395703,14.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,135.36
21574.42242112227,3.0,61.0,0.6,0.0,21.4,21.7,22.0,22.9,23.0,0.28,1017.1,23.08,100.0,22222.33,117.02,3.6,23.0,0.6,0.0,21.7,22.6,23.0,23.7,22.9,21535.888706484373,20396.249510916612,15.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,132.13
22571.42773816689,3.0,61.0,0.6,0.0,21.4,21.7,22.0,22.9,23.0,0.48,1016.98,23.32,100.0,26131.77,156.13,3.6,23.0,0.6,0.0,21.7,22.6,23.0,23.7,22.9,21574.42242112227,21535.888706484373,16.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,139.77
23868.77571445459,3.0,61.0,0.6,0.0,21.4,21.7,22.0,22.9,23.0,0.46,1016.78,23.78,100.0,24109.58,134.27,3.6,23.0,0.6,0.0,21.7,22.6,23.0,23.7,22.9,22571.42773816689,21574.42242112227,17.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,138.18
21165.947986472584,2.9,16.0,0.7,0.0,21.6,21.8,22.0,22.9,23.0,0.14,1016.61,23.56,100.0,18848.42,85.94,3.2,4.0,0.8,0.0,21.9,22.6,23.0,23.6,22.9,23868.77571445459,22571.42773816689,18.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,143.83
18344.36873041845,2.9,16.0,0.7,0.0,21.6,21.8,22.0,22.9,23.0,0.03,1016.45,23.44,100.0,18165.92,81.3,3.2,4.0,0.8,0.0,21.9,22.6,23.0,23.6,22.9,21165.947986472584,23868.77571445459,19.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,101.57
16459.218623045403,2.9,16.0,0.7,0.0,21.6,21.8,22.0,22.9,23.0,0.03,1016.31,24.0,100.0,23226.92,127.98,3.2,4.0,0.8,0.0,21.9,22.6,23.0,23.6,22.9,18344.36873041845,21165.947986472584,20.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,63.33
14471.133807489176,2.9,16.0,0.7,0.0,21.6,21.8,22.0,22.9,23.0,0.16,1016.19,24.01,100.0,20700.5,105.89,3.2,4.0,0.8,0.0,21.9,22.6,23.0,23.6,22.9,16459.218623045403,18344.36873041845,21.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,43.29
13439.099128518386,2.9,16.0,0.7,0.0,21.6,21.8,22.0,22.9,23.0,0.45,1016.12,23.16,100.0,22060.42,117.65,3.2,4.0,0.8,0.0,21.9,22.6,23.0,23.6,22.9,14471.133807489176,16459.218623045403,22.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,38.32
13107.27425525866,2.9,16.0,0.7,0.0,21.6,21.8,22.0,22.9,23.0,0.46,1016.02,22.78,100.0,19578.33,92.83,3.2,4.0,0.8,0.0,21.9,22.6,23.0,23.6,22.9,13439.099128518386,14471.133807489176,23.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,37.88
12042.2922571322,3.0,69.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,0.09,1015.95,23.04,100.0,26896.13,165.84,3.1,292.0,0.7,0.0,22.0,22.6,23.0,23.6,22.9,13107.27425525866,13439.099128518386,24.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
10571.502167831648,3.0,69.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,0.03,1015.86,24.53,100.0,26212.83,160.91,3.1,292.0,0.7,0.0,22.0,22.6,23.0,23.6,22.9,12042.2922571322,13107.27425525866,25.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
9902.01611562238,3.0,69.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,0.29,1015.71,24.87,99.61,21075.58,103.78,3.1,292.0,0.7,0.0,22.0,22.6,23.0,23.6,22.9,10571.502167831648,12042.2922571322,26.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
9802.421505876106,3.0,69.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,1.16,1015.76,23.93,94.31,23506.94,127.84,3.1,292.0,0.7,0.0,22.0,22.6,23.0,23.6,22.9,9902.01611562238,10571.502167831648,27.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
9559.645474619121,3.0,69.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,0.87,1015.74,23.03,94.12,20347.83,99.04,3.1,292.0,0.7,0.0,22.0,22.6,23.0,23.6,22.9,9802.421505876106,9902.01611562238,28.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
8643.279261249907,3.0,69.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,0.63,1015.75,22.44,97.28,17011.0,67.24,3.1,292.0,0.7,0.0,22.0,22.6,23.0,23.6,22.9,9559.645474619121,9802.421505876106,29.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
7845.111369759043,3.2,19.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,0.16,1015.59,22.94,100.0,20318.26,96.4,2.2,254.0,0.7,0.0,22.2,22.6,22.9,23.5,22.9,8643.279261249907,9559.645474619121,30.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
7720.099983686372,3.2,19.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,0.91,1015.53,22.84,98.08,18904.5,84.93,2.2,254.0,0.7,0.0,22.2,22.6,22.9,23.5,22.9,7845.111369759043,8643.279261249907,31.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
8010.302244791246,3.2,19.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,1.2,1015.47,22.96,96.37,23715.42,127.18,2.2,254.0,0.7,0.0,22.2,22.6,22.9,23.5,22.9,7720.099983686372,7845.111369759043,32.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
7854.413081516939,3.2,19.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,1.09,1015.4,23.12,94.5,19022.92,83.14,2.2,254.0,0.7,0.0,22.2,22.6,22.9,23.5,22.9,8010.302244791246,7720.099983686372,33.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
7737.787978417368,3.2,19.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,1.0,1015.39,22.68,93.9,17880.74,72.98,2.2,254.0,0.7,0.0,22.2,22.6,22.9,23.5,22.9,7854.413081516939,8010.302244791246,34.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
7732.606258771995,3.2,19.0,0.4,0.0,21.6,21.9,22.1,22.8,23.0,1.18,1015.36,22.53,94.4,14742.42,51.79,2.2,254.0,0.7,0.0,22.2,22.6,22.9,23.5,22.9,7737.787978417368,7854.413081516939,35.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
7582.681064877858,3.3,74.0,0.3,0.0,21.6,21.9,22.1,22.8,23.0,1.21,1015.37,22.05,94.18,14382.83,48.2,3.2,98.0,0.5,0.0,22.2,22.7,22.9,23.5,22.9,7732.606258771995,7737.787978417368,36.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
7597.87027412724,3.3,74.0,0.3,0.0,21.6,21.9,22.1,22.8,23.0,2.14,1015.34,21.98,94.02,17198.83,71.27,3.2,98.0,0.5,0.0,22.2,22.7,22.9,23.5,22.9,7582.681064877858,7732.606258771995,37.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
7336.392040645918,3.3,74.0,0.3,0.0,21.6,21.9,22.1,22.8,23.0,1.38,1015.28,22.12,93.53,15345.16,57.63,3.2,98.0,0.5,0.0,22.2,22.7,22.9,23.5,22.9,7597.87027412724,7582.681064877858,38.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
6349.46982048843,3.3,74.0,0.3,0.0,21.6,21.9,22.1,22.8,23.0,1.85,1015.27,21.7,93.54,14093.83,46.78,3.2,98.0,0.5,0.0,22.2,22.7,22.9,23.5,22.9,7336.392040645918,7597.87027412724,39.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
5797.4984601383685,3.3,74.0,0.3,0.0,21.6,21.9,22.1,22.8,23.0,2.0,1015.25,21.58,93.69,13958.25,45.5,3.2,98.0,0.5,0.0,22.2,22.7,22.9,23.5,22.9,6349.46982048843,7336.392040645918,40.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
5352.194206366621,3.3,74.0,0.3,0.0,21.6,21.9,22.1,22.8,23.0,1.75,1015.19,21.69,93.96,13625.09,43.29,3.2,98.0,0.5,0.0,22.2,22.7,22.9,23.5,22.9,5797.4984601383685,6349.46982048843,41.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
4971.156914223008,3.0,6.0,0.1,0.0,21.5,21.9,22.1,22.8,23.0,1.79,1015.2,21.36,94.77,8779.54,19.16,2.6,79.0,0.5,0.0,22.2,22.7,23.0,23.5,23.0,5352.194206366621,5797.4984601383685,42.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,4.52
4719.384497798216,3.0,6.0,0.1,0.0,21.5,21.9,22.1,22.8,23.0,1.24,1015.27,20.81,97.06,6778.56,11.38,2.6,79.0,0.5,0.0,22.2,22.7,23.0,23.5,23.0,4971.156914223008,5352.194206366621,43.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.01
4270.502784366044,3.0,6.0,0.1,0.0,21.5,21.9,22.1,22.8,23.0,1.94,1015.34,20.46,99.66,6600.08,10.7,2.6,79.0,0.5,0.0,22.2,22.7,23.0,23.5,23.0,4719.384497798216,4971.156914223008,44.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,0.0
3834.2812293548204,3.0,6.0,0.1,0.0,21.5,21.9,22.1,22.8,23.0,1.7,1015.38,20.07,100.0,5459.25,7.73,2.6,79.0,0.5,0.0,22.2,22.7,23.0,23.5,23.0,4270.502784366044,4719.384497798216,45.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,4.73
3352.8019745169627,3.0,6.0,0.1,0.0,21.5,21.9,22.1,22.8,23.0,2.18,1015.45,19.89,100.0,5396.95,7.25,2.6,79.0,0.5,0.0,22.2,22.7,23.0,23.5,23.0,3834.2812293548204,4270.502784366044,46.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,1.64
2829.753632403633,3.0,6.0,0.1,0.0,21.5,21.9,22.1,22.8,23.0,2.06,1015.56,19.7,100.0,4140.75,4.46,2.6,79.0,0.5,0.0,22.2,22.7,23.0,23.5,23.0,3352.8019745169627,3834.2812293548204,47.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,2.84
15102.497196924773,1.7,37.0,0.3,0.0,18.9,19.7,20.3,21.8,22.7,1.12,1017.16,16.74,100.0,4722.08,5.36,2.8,32.0,0.1,0.0,20.2,21.0,21.4,22.4,22.9,13743.58,14649.75,0.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,81.91
16018.585362670176,1.7,37.0,0.3,0.0,18.9,19.7,20.3,21.8,22.7,2.26,1017.17,16.74,100.0,4819.67,5.44,2.8,32.0,0.1,0.0,20.2,21.0,21.4,22.4,22.9,15102.497196924773,13743.58,1.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,87.24
17198.522933217922,1.7,37.0,0.3,0.0,18.9,19.7,20.3,21.8,22.7,2.18,1017.13,16.76,100.0,5414.92,6.86,2.8,32.0,0.1,0.0,20.2,21.0,21.4,22.4,22.9,16018.585362670176,15102.497196924773,2.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,97.76
18104.59957936491,1.7,37.0,0.3,0.0,18.9,19.7,20.3,21.8,22.7,1.52,1017.11,16.89,100.0,6598.92,10.19,2.8,32.0,0.1,0.0,20.2,21.0,21.4,22.4,22.9,17198.522933217922,16018.585362670176,3.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,88.65
17860.540642031152,1.7,37.0,0.3,0.0,18.9,19.7,20.3,21.8,22.7,1.42,1017.15,17.09,100.0,6634.25,10.39,2.8,32.0,0.1,0.0,20.2,21.0,21.4,22.4,22.9,18104.59957936491,17198.522933217922,4.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,86.86
18804.42986546453,1.7,37.0,0.3,0.0,18.9,19.7,20.3,21.8,22.7,1.13,1017.14,17.28,100.0,8559.0,16.67,2.8,32.0,0.1,0.0,20.2,21.0,21.4,22.4,22.9,17860.540642031152,18104.59957936491,5.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,104.48
21288.970283879196,1.3,132.0,0.5,0.0,19.0,19.7,20.2,21.7,22.7,0.51,1017.02,17.68,100.0,9095.83,18.63,2.7,101.0,0.2,0.0,20.2,20.9,21.4,22.4,22.8,18804.42986546453,17860.540642031152,6.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,143.22
23362.88519262239,1.3,132.0,0.5,0.0,19.0,19.7,20.2,21.7,22.7,1.12,1016.92,17.85,100.0,9629.58,21.19,2.7,101.0,0.2,0.0,20.2,20.9,21.4,22.4,22.8,21288.970283879196,18804.42986546453,7.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,166.38
25476.283508352437,1.3,132.0,0.5,0.0,19.0,19.7,20.2,21.7,22.7,1.9,1016.77,17.68,100.0,11107.75,28.31,2.7,101.0,0.2,0.0,20.2,20.9,21.4,22.4,22.8,23362.88519262239,21288.970283879196,8.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,183.16
26621.382610597906,1.3,132.0,0.5,0.0,19.0,19.7,20.2,21.7,22.7,1.81,1016.62,17.62,100.0,11725.0,31.63,2.7,101.0,0.2,0.0,20.2,20.9,21.4,22.4,22.8,25476.283508352437,23362.88519262239,9.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,200.84
28950.485604074885,1.3,132.0,0.5,0.0,19.0,19.7,20.2,21.7,22.7,1.08,1016.54,17.62,100.0,10499.67,26.26,2.7,101.0,0.2,0.0,20.2,20.9,21.4,22.4,22.8,26621.382610597906,25476.283508352437,10.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,229.15
27941.921250148156,1.3,132.0,0.5,0.0,19.0,19.7,20.2,21.7,22.7,1.46,1016.46,17.35,100.0,12700.17,38.73,2.7,101.0,0.2,0.0,20.2,20.9,21.4,22.4,22.8,28950.485604074885,26621.382610597906,11.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,188.94
26115.858410846275,1.6,21.0,0.6,0.0,19.2,19.7,20.2,21.7,22.7,1.68,1016.4,17.3,100.0,14740.67,50.4,4.3,69.0,0.4,0.0,20.2,20.9,21.3,22.4,22.8,27941.921250148156,28950.485604074885,12.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,155.68
22189.454303657396,1.6,21.0,0.6,0.0,19.2,19.7,20.2,21.7,22.7,0.98,1016.29,17.55,100.0,17696.5,81.94,4.3,69.0,0.4,0.0,20.2,20.9,21.3,22.4,22.8,26115.858410846275,27941.921250148156,13.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,148.71
18231.251307515573,1.6,21.0,0.6,0.0,19.2,19.7,20.2,21.7,22.7,1.69,1016.16,18.05,100.0,19656.25,98.05,4.3,69.0,0.4,0.0,20.2,20.9,21.3,22.4,22.8,22189.454303657396,26115.858410846275,14.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,97.33
17385.822457030976,1.6,21.0,0.6,0.0,19.2,19.7,20.2,21.7,22.7,1.27,1016.0,18.3,100.0,17756.48,84.18,4.3,69.0,0.4,0.0,20.2,20.9,21.3,22.4,22.8,18231.251307515573,22189.454303657396,15.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,89.84
17115.267833569986,1.6,21.0,0.6,0.0,19.2,19.7,20.2,21.7,22.7,0.97,1015.87,18.65,100.0,25282.25,162.31,4.3,69.0,0.4,0.0,20.2,20.9,21.3,22.4,22.8,17385.822457030976,18231.251307515573,16.0,40.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,101.49
18124.795033148526,1.6,21.0,0.6,0.0,19.2,19.7,20.2,21.7,22.7,0.59,1015.69,19.62,100.0,25240.42,169.46,4.3,69.0,0.4,0.0,20.2,20.9,21.3,22.4,22.8,17115.267833569986,17385.822457030976,17.0,50.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,104.61
17625.991509085357,1.6,26.0,0.6,0.0,19.3,19.8,20.2,21.7,22.6,1.16,1015.48,20.27,100.0,27108.06,193.86,3.8,18.0,0.7,0.5,20.3,20.9,21.3,22.3,22.8,18124.795033148526,17115.267833569986,18.0,0.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,95.45
17754.474290380782,1.6,26.0,0.6,0.0,19.3,19.8,20.2,21.7,22.6,0.7,1015.33,20.22,100.0,25628.0,164.31,3.8,18.0,0.7,0.5,20.3,20.9,21.3,22.3,22.8,17625.991509085357,18124.795033148526,19.0,10.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,92.11
16554.90812331583,1.6,26.0,0.6,0.0,19.3,19.8,20.2,21.7,22.6,1.14,1015.25,20.23,100.0,23670.92,133.35,3.8,18.0,0.7,0.5,20.3,20.9,21.3,22.3,22.8,17754.474290380782,17625.991509085357,20.0,20.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,77.79
16190.960890348144,1.6,26.0,0.6,0.0,19.3,19.8,20.2,21.7,22.6,0.75,1015.28,19.77,100.0,23671.5,129.11,3.8,18.0,0.7,0.5,20.3,20.9,21.3,22.3,22.8,16554.90812331583,17754.474290380782,21.0,30.0,-0.9998476951563913,-0.017452406437283637,1.0,5.0,66.2
